#HD009051                                                    
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   4361.10    9.651  2.74
   4363.84    9.629  2.74
   4366.58    9.624  2.74
   4369.32    9.657  2.74
   4372.06    9.684  2.74
   4374.80    9.713  2.74
   4377.54    9.688  2.74
   4380.28    9.645  2.74
   4383.02    9.710  2.74
   4385.76    9.730  2.74
   4388.50    9.676  2.74
   4391.24    9.674  2.74
   4393.98    9.653  2.74
   4396.72    9.644  2.74
   4399.46    9.635  2.74
   4402.20    9.623  2.74
   4404.94    9.622  2.74
   4407.68    9.613  2.74
   4410.42    9.584  2.74
   4413.16    9.540  2.74
   4415.90    9.583  2.74
   4418.64    9.556  2.74
   4421.38    9.533  2.74
   4424.12    9.528  2.74
   4426.86    9.525  2.74
   4429.60    9.526  2.74
   4432.34    9.523  2.74
   4435.08    9.536  2.74
   4437.82    9.505  2.74
   4440.56    9.503  2.74
   4443.30    9.560  2.74
   4446.04    9.529  2.74
   4448.78    9.514  2.74
   4451.52    9.509  2.74
   4454.26    9.530  2.74
   4457.00    9.542  2.74
   4459.74    9.522  2.74
   4462.48    9.519  2.74
   4465.22    9.507  2.74
   4467.96    9.513  2.74
   4470.70    9.507  2.74
   4473.44    9.452  2.74
   4476.18    9.460  2.74
   4478.92    9.453  2.74
   4481.66    9.478  2.74
   4484.40    9.459  2.74
   4487.14    9.444  2.74
   4489.88    9.464  2.74
   4492.62    9.456  2.74
   4495.36    9.464  2.74
   4498.10    9.460  2.74
   4500.84    9.436  2.74
   4503.58    9.420  2.74
   4506.32    9.410  2.74
   4509.06    9.401  2.74
   4511.80    9.425  2.74
   4514.54    9.436  2.74
   4517.28    9.446  2.74
   4520.02    9.435  2.74
   4522.76    9.455  2.74
   4525.50    9.462  2.74
   4528.24    9.483  2.74
   4530.98    9.487  2.74
   4533.72    9.488  2.74
   4536.46    9.436  2.74
   4539.20    9.412  2.74
   4541.94    9.415  2.74
   4544.68    9.427  2.74
   4547.42    9.444  2.74
   4550.16    9.477  2.74
   4552.90    9.460  2.74
   4555.64    9.441  2.74
   4558.38    9.404  2.74
   4561.12    9.390  2.74
   4563.86    9.398  2.74
   4566.60    9.389  2.74
   4569.34    9.386  2.74
   4572.08    9.404  2.74
   4574.82    9.377  2.74
   4577.56    9.390  2.74
   4580.30    9.400  2.74
   4583.04    9.408  2.74
   4585.78    9.392  2.74
   4588.52    9.382  2.74
   4591.26    9.385  2.74
   4594.00    9.371  2.74
   4596.74    9.374  2.74
   4599.48    9.377  2.74
   4602.22    9.377  2.74
   4604.96    9.359  2.74
   4607.70    9.346  2.74
   4610.44    9.340  2.74
   4613.18    9.353  2.74
   4615.92    9.354  2.74
   4618.66    9.346  2.74
   4621.40    9.332  2.74
   4624.14    9.327  2.74
   4626.88    9.343  2.74
   4629.62    9.345  2.74
   4632.36    9.330  2.74
   4635.10    9.335  2.74
   4637.84    9.342  2.74
   4640.58    9.324  2.74
   4643.32    9.322  2.74
   4646.06    9.342  2.74
   4648.80    9.337  2.74
   4651.54    9.337  2.74
   4654.28    9.350  2.74
   4657.02    9.337  2.74
   4659.76    9.304  2.74
   4662.50    9.305  2.74
   4665.24    9.325  2.74
   4667.98    9.352  2.74
   4670.72    9.328  2.74
   4673.46    9.313  2.74
   4676.20    9.299  2.74
   4678.94    9.318  2.74
   4681.68    9.321  2.74
   4684.42    9.299  2.74
   4687.16    9.287  2.74
   4689.90    9.296  2.74
   4692.64    9.290  2.74
   4695.38    9.281  2.74
   4698.12    9.288  2.74
   4700.86    9.300  2.74
   4703.60    9.314  2.74
   4706.34    9.320  2.74
   4709.08    9.316  2.74
   4711.82    9.293  2.74
   4714.56    9.289  2.74
   4717.30    9.279  2.74
   4720.04    9.265  2.74
   4722.78    9.269  2.74
   4725.52    9.268  2.74
   4728.26    9.279  2.74
   4731.00    9.274  2.74
   4733.74    9.277  2.74
   4736.48    9.272  2.74
   4739.22    9.263  2.74
   4741.96    9.256  2.74
   4744.70    9.251  2.74
   4747.44    9.252  2.74
   4750.18    9.247  2.74
   4752.92    9.256  2.74
   4755.66    9.261  2.74
   4758.40    9.265  2.74
   4761.14    9.270  2.74
   4763.88    9.283  2.74
   4766.62    9.261  2.74
   4769.36    9.247  2.74
   4772.10    9.246  2.74
   4774.84    9.238  2.74
   4777.58    9.240  2.74
   4780.32    9.245  2.74
   4783.06    9.252  2.74
   4785.80    9.259  2.74
   4788.54    9.255  2.74
   4791.28    9.235  2.74
   4794.02    9.226  2.74
   4796.76    9.231  2.74
   4799.50    9.238  2.74
   4802.24    9.232  2.74
   4804.98    9.234  2.74
   4807.72    9.232  2.74
   4810.46    9.234  2.74
   4813.20    9.216  2.74
   4815.94    9.209  2.74
   4818.68    9.215  2.74
   4821.42    9.221  2.74
   4824.16    9.234  2.74
   4826.90    9.215  2.74
   4829.64    9.209  2.74
   4832.38    9.210  2.74
   4835.12    9.210  2.74
   4837.86    9.220  2.74
   4840.60    9.235  2.74
   4843.34    9.222  2.74
   4846.08    9.210  2.74
   4848.82    9.221  2.74
   4851.56    9.217  2.74
   4854.30    9.240  2.74
   4857.04    9.276  2.74
   4859.78    9.378  2.74
   4862.52    9.389  2.74
   4865.26    9.286  2.74
   4868.00    9.234  2.74
   4870.74    9.252  2.74
   4873.48    9.240  2.74
   4876.22    9.222  2.74
   4878.96    9.207  2.74
   4881.70    9.208  2.74
   4884.44    9.211  2.74
   4887.18    9.217  2.74
   4889.92    9.205  2.74
   4892.66    9.192  2.74
   4895.40    9.182  2.74
   4898.14    9.179  2.74
   4900.88    9.178  2.74
   4903.62    9.188  2.74
   4906.36    9.180  2.74
   4909.10    9.184  2.74
   4911.84    9.188  2.74
   4914.58    9.180  2.74
   4917.32    9.188  2.74
   4920.06    9.218  2.74
   4922.80    9.219  2.74
   4925.54    9.194  2.74
   4928.28    9.161  2.74
   4931.02    9.163  2.74
   4933.76    9.192  2.74
   4936.50    9.199  2.74
   4939.24    9.189  2.74
   4941.98    9.164  2.74
   4944.72    9.148  2.74
   4947.46    9.151  2.74
   4950.20    9.145  2.74
   4952.94    9.146  2.74
   4955.68    9.168  2.74
   4958.42    9.180  2.74
   4961.16    9.150  2.74
   4963.90    9.139  2.74
   4966.64    9.150  2.74
   4969.38    9.170  2.74
   4972.12    9.146  2.74
   4974.86    9.136  2.74
   4977.60    9.150  2.74
   4980.34    9.175  2.74
   4983.08    9.199  2.74
   4985.82    9.183  2.74
   4988.56    9.152  2.74
   4991.30    9.155  2.74
   4994.04    9.158  2.74
   4996.78    9.149  2.74
   4999.52    9.149  2.74
   5002.26    9.159  2.74
   5005.00    9.169  2.74
   5007.74    9.167  2.74
   5010.48    9.163  2.74
   5013.22    9.194  2.74
   5015.96    9.174  2.74
   5018.70    9.165  2.74
   5021.44    9.166  2.74
   5024.18    9.142  2.74
   5026.92    9.132  2.74
   5029.66    9.132  2.74
   5032.40    9.121  2.74
   5035.14    9.141  2.74
   5037.88    9.161  2.74
   5040.62    9.178  2.74
   5043.36    9.154  2.74
   5046.10    9.120  2.74
   5048.84    9.121  2.74
   5051.58    9.124  2.74
   5054.32    9.108  2.74
   5057.06    9.089  2.74
   5059.80    9.096  2.74
   5062.54    9.107  2.74
   5065.28    9.120  2.74
   5068.02    9.112  2.74
   5070.76    9.106  2.74
   5073.50    9.112  2.74
   5076.24    9.116  2.74
   5078.98    9.141  2.74
   5081.72    9.143  2.74
   5084.46    9.117  2.74
   5087.20    9.102  2.74
   5089.94    9.091  2.74
   5092.68    9.082  2.74
   5095.42    9.091  2.74
   5098.16    9.115  2.74
   5100.90    9.108  2.74
   5103.64    9.090  2.74
   5106.38    9.112  2.74
   5109.12    9.127  2.74
   5111.86    9.110  2.74
   5114.60    9.083  2.74
   5117.34    9.080  2.74
   5120.08    9.087  2.74
   5122.82    9.098  2.74
   5125.56    9.106  2.74
   5128.30    9.104  2.74
   5131.04    9.101  2.74
   5133.78    9.092  2.74
   5136.52    9.107  2.74
   5139.26    9.125  2.74
   5142.00    9.121  2.74
   5144.74    9.103  2.74
   5147.48    9.093  2.74
   5150.22    9.096  2.74
   5152.96    9.097  2.74
   5155.70    9.077  2.74
   5158.44    9.064  2.74
   5161.18    9.067  2.74
   5163.92    9.095  2.74
   5166.66    9.170  2.74
   5169.40    9.188  2.74
   5172.14    9.173  2.74
   5174.88    9.118  2.74
   5177.62    9.065  2.74
   5180.36    9.067  2.74
   5183.10    9.131  2.74
   5185.84    9.117  2.74
   5188.58    9.089  2.74
   5191.32    9.100  2.74
   5194.06    9.099  2.74
   5196.80    9.079  2.74
   5199.54    9.072  2.74
   5202.28    9.079  2.74
   5205.02    9.093  2.74
   5207.76    9.100  2.74
   5210.50    9.078  2.74
   5213.24    9.054  2.74
   5215.98    9.052  2.74
   5218.72    9.039  2.74
   5221.46    9.028  2.74
   5224.20    9.057  2.74
   5226.94    9.091  2.74
   5229.68    9.067  2.74
   5232.42    9.049  2.74
   5235.16    9.047  2.74
   5237.90    9.032  2.74
   5240.64    9.023  2.74
   5243.38    9.014  2.74
   5246.12    9.024  2.74
   5248.86    9.039  2.74
   5251.60    9.041  2.74
   5254.34    9.039  2.74
   5257.08    9.019  2.74
   5259.82    9.020  2.74
   5262.56    9.061  2.74
   5265.30    9.087  2.74
   5268.04    9.098  2.74
   5270.78    9.089  2.74
   5273.52    9.055  2.74
   5276.26    9.019  2.74
   5279.00    9.008  2.74
   5281.74    9.022  2.74
   5284.48    9.013  2.74
   5287.22    8.992  2.74
   5289.96    8.987  2.74
   5292.70    8.988  2.74
   5295.44    8.998  2.74
   5298.18    9.010  2.74
   5300.92    9.006  2.74
   5303.66    8.993  2.74
   5306.40    8.985  2.74
   5309.14    8.980  2.74
   5311.88    8.974  2.74
   5314.62    8.985  2.74
   5317.36    8.998  2.74
   5320.10    8.994  2.74
   5322.84    9.002  2.74
   5325.58    9.028  2.74
   5328.32    9.046  2.74
   5331.06    9.015  2.74
   5333.80    8.988  2.74
   5336.54    8.988  2.74
   5339.28    9.000  2.74
   5342.02    8.996  2.74
   5344.76    8.990  2.74
   5347.50    8.993  2.74
   5350.24    8.985  2.74
   5352.98    8.974  2.74
   5355.72    8.960  2.74
   5358.46    8.957  2.74
   5361.20    8.971  2.74
   5363.94    8.986  2.74
   5366.68    8.995  2.74
   5369.42    8.998  2.74
   5372.16    8.985  2.74
   5374.90    8.960  2.74
   5377.64    8.957  2.74
   5380.38    8.969  2.74
   5383.12    8.970  2.74
   5385.86    8.957  2.74
   5388.60    8.958  2.74
   5391.34    8.968  2.74
   5394.08    8.976  2.74
   5396.82    8.982  2.74
   5399.56    8.997  2.74
   5402.30    8.992  2.74
   5405.04    8.995  2.74
   5407.78    8.988  2.74
   5410.52    8.969  2.74
   5413.26    8.965  2.74
   5416.00    8.956  2.74
   5418.74    8.956  2.74
   5421.48    8.953  2.74
   5424.22    8.953  2.74
   5426.96    8.957  2.74
   5429.70    8.976  2.74
   5432.44    8.974  2.74
   5435.18    8.957  2.74
   5437.92    8.949  2.74
   5440.66    8.931  2.74
   5443.40    8.944  2.74
   5446.14    8.966  2.74
   5448.88    8.952  2.74
   5451.62    8.934  2.74
   5454.36    8.953  2.74
   5457.10    8.950  2.74
   5459.84    8.928  2.74
   5462.58    8.934  2.74
   5465.32    8.937  2.74
   5468.06    8.928  2.74
   5470.80    8.924  2.74
   5473.54    8.935  2.74
   5476.28    8.948  2.74
   5479.02    8.938  2.74
   5481.76    8.923  2.74
   5484.50    8.921  2.74
   5487.24    8.917  2.74
   5489.98    8.917  2.74
