#HD26169                                                     
#                                                            
#  BESSELL 2008 from Heap-Lindler STIS standards             
# wavelength  ABmag  band
   4216.00    9.543  2.00
   4218.00    9.540  2.00
   4220.00    9.521  2.00
   4222.00    9.506  2.00
   4224.00    9.524  2.00
   4226.00    9.551  2.00
   4228.00    9.555  2.00
   4230.00    9.529  2.00
   4232.00    9.508  2.00
   4234.00    9.511  2.00
   4236.00    9.523  2.00
   4238.00    9.523  2.00
   4240.00    9.511  2.00
   4242.00    9.506  2.00
   4244.00    9.509  2.00
   4246.00    9.519  2.00
   4248.00    9.536  2.00
   4250.00    9.544  2.00
   4252.00    9.537  2.00
   4254.00    9.524  2.00
   4256.00    9.515  2.00
   4258.00    9.509  2.00
   4260.00    9.506  2.00
   4262.00    9.505  2.00
   4264.00    9.493  2.00
   4266.00    9.482  2.00
   4268.00    9.491  2.00
   4270.00    9.517  2.00
   4272.00    9.538  2.00
   4274.00    9.541  2.00
   4276.00    9.525  2.00
   4278.00    9.511  2.00
   4280.00    9.511  2.00
   4282.00    9.521  2.00
   4284.00    9.530  2.00
   4286.00    9.541  2.00
   4288.00    9.561  2.00
   4290.00    9.580  2.00
   4292.00    9.582  2.00
   4294.00    9.576  2.00
   4296.00    9.588  2.00
   4298.00    9.635  2.00
   4300.00    9.692  2.00
   4302.00    9.725  2.00
   4304.00    9.730  2.00
   4306.00    9.736  2.00
   4308.00    9.758  2.00
   4310.00    9.772  2.00
   4312.00    9.742  2.00
   4314.00    9.656  2.00
   4316.00    9.549  2.00
   4318.00    9.468  2.00
   4320.00    9.443  2.00
   4322.00    9.473  2.00
   4324.00    9.514  2.00
   4326.00    9.523  2.00
   4328.00    9.488  2.00
   4330.00    9.445  2.00
   4332.00    9.426  2.00
   4334.00    9.428  2.00
   4336.00    9.462  2.00
   4338.00    9.540  2.00
   4340.00    9.627  2.00
   4342.00    9.639  2.00
   4344.00    9.563  2.00
   4346.00    9.478  2.00
   4348.00    9.439  2.00
   4350.00    9.440  2.00
   4352.00    9.455  2.00
   4354.00    9.463  2.00
   4356.00    9.454  2.00
   4358.00    9.439  2.00
   4360.00    9.425  2.00
   4362.00    9.413  2.00
   4364.00    9.407  2.00
   4366.00    9.409  2.00
   4368.00    9.412  2.00
   4370.00    9.415  2.00
   4372.00    9.426  2.00
   4374.00    9.440  2.00
   4376.00    9.446  2.00
   4378.00    9.437  2.00
   4380.00    9.427  2.00
   4382.00    9.438  2.00
   4384.00    9.458  2.00
   4386.00    9.459  2.00
   4388.00    9.440  2.00
   4390.00    9.421  2.00
   4392.00    9.418  2.00
   4394.00    9.424  2.00
   4396.00    9.428  2.00
   4398.00    9.427  2.00
   4400.00    9.420  2.00
   4402.00    9.414  2.00
   4404.00    9.407  2.00
   4406.00    9.402  2.00
   4408.00    9.395  2.00
   4410.00    9.384  2.00
   4412.00    9.377  2.00
   4414.00    9.381  2.00
   4416.00    9.392  2.00
   4418.00    9.394  2.00
   4420.00    9.379  2.00
   4422.00    9.361  2.00
   4424.00    9.355  2.00
   4426.00    9.361  2.00
   4428.00    9.362  2.00
   4430.00    9.356  2.00
   4432.00    9.353  2.00
   4434.00    9.355  2.00
   4436.00    9.349  2.00
   4438.00    9.334  2.00
   4440.00    9.331  2.00
   4442.00    9.346  2.00
   4444.00    9.363  2.00
   4446.00    9.357  2.00
   4448.00    9.343  2.00
   4450.00    9.333  2.00
   4452.00    9.333  2.00
   4454.00    9.337  2.00
   4456.00    9.339  2.00
   4458.00    9.337  2.00
   4460.00    9.332  2.00
   4462.00    9.329  2.00
   4464.00    9.323  2.00
   4466.00    9.321  2.00
   4468.00    9.325  2.00
   4470.00    9.326  2.00
   4472.00    9.313  2.00
   4474.00    9.298  2.00
   4476.00    9.291  2.00
   4478.00    9.291  2.00
   4480.00    9.298  2.00
   4482.00    9.305  2.00
   4484.00    9.302  2.00
   4486.00    9.292  2.00
   4488.00    9.288  2.00
   4490.00    9.291  2.00
   4492.00    9.295  2.00
   4494.00    9.300  2.00
   4496.00    9.300  2.00
   4498.00    9.295  2.00
   4500.00    9.291  2.00
   4502.00    9.292  2.00
   4504.00    9.288  2.00
   4506.00    9.279  2.00
   4508.00    9.273  2.00
   4510.00    9.268  2.00
   4512.00    9.265  2.00
   4514.00    9.265  2.00
   4516.00    9.266  2.00
   4518.00    9.269  2.00
   4520.00    9.268  2.00
   4522.00    9.268  2.00
   4524.00    9.269  2.00
   4526.00    9.274  2.00
   4528.00    9.280  2.00
   4530.00    9.288  2.00
   4532.00    9.293  2.00
   4534.00    9.296  2.00
   4536.00    9.289  2.00
   4538.00    9.271  2.00
   4540.00    9.254  2.00
   4542.00    9.249  2.00
   4544.00    9.250  2.00
   4546.00    9.254  2.00
   4548.00    9.265  2.00
   4550.00    9.274  2.00
   4552.00    9.274  2.00
   4554.00    9.267  2.00
   4556.00    9.260  2.00
   4558.00    9.252  2.00
   4560.00    9.242  2.00
   4562.00    9.239  2.00
   4564.00    9.240  2.00
   4566.00    9.238  2.00
   4568.00    9.237  2.00
   4570.00    9.243  2.00
   4572.00    9.250  2.00
   4574.00    9.247  2.00
   4576.00    9.236  2.00
   4578.00    9.228  2.00
   4580.00    9.226  2.00
   4582.00    9.228  2.00
   4584.00    9.233  2.00
   4586.00    9.233  2.00
   4588.00    9.227  2.00
   4590.00    9.221  2.00
   4592.00    9.217  2.00
   4594.00    9.212  2.00
   4596.00    9.205  2.00
   4598.00    9.203  2.00
   4600.00    9.207  2.00
   4602.00    9.212  2.00
   4604.00    9.214  2.00
   4606.00    9.207  2.00
   4608.00    9.199  2.00
   4610.00    9.193  2.00
   4612.00    9.193  2.00
   4614.00    9.196  2.00
   4616.00    9.199  2.00
   4618.00    9.197  2.00
   4620.00    9.192  2.00
   4622.00    9.188  2.00
   4624.00    9.186  2.00
   4626.00    9.190  2.00
   4628.00    9.193  2.00
   4630.00    9.194  2.00
   4632.00    9.190  2.00
   4634.00    9.189  2.00
   4636.00    9.191  2.00
   4638.00    9.193  2.00
   4640.00    9.189  2.00
   4642.00    9.184  2.00
   4644.00    9.184  2.00
   4646.00    9.189  2.00
   4648.00    9.191  2.00
   4650.00    9.189  2.00
   4652.00    9.185  2.00
   4654.00    9.185  2.00
   4656.00    9.184  2.00
   4658.00    9.179  2.00
   4660.00    9.170  2.00
   4662.00    9.163  2.00
   4664.00    9.159  2.00
   4666.00    9.163  2.00
   4668.00    9.168  2.00
   4670.00    9.170  2.00
   4672.00    9.166  2.00
   4674.00    9.161  2.00
   4676.00    9.159  2.00
   4678.00    9.158  2.00
   4680.00    9.158  2.00
   4682.00    9.156  2.00
   4684.00    9.152  2.00
   4686.00    9.148  2.00
   4688.00    9.148  2.00
   4690.00    9.150  2.00
   4692.00    9.150  2.00
   4694.00    9.150  2.00
   4696.00    9.150  2.00
   4698.00    9.153  2.00
   4700.00    9.159  2.00
   4702.00    9.164  2.00
   4704.00    9.164  2.00
   4706.00    9.159  2.00
   4708.00    9.151  2.00
   4710.00    9.146  2.00
   4712.00    9.142  2.00
   4714.00    9.137  2.00
   4716.00    9.135  2.00
   4718.00    9.133  2.00
   4720.00    9.131  2.00
   4722.00    9.125  2.00
   4724.00    9.120  2.00
   4726.00    9.118  2.00
   4728.00    9.122  2.00
   4730.00    9.124  2.00
   4732.00    9.124  2.00
   4734.00    9.125  2.00
   4736.00    9.126  2.00
   4738.00    9.125  2.00
   4740.00    9.124  2.00
   4742.00    9.121  2.00
   4744.00    9.118  2.00
   4746.00    9.113  2.00
   4748.00    9.110  2.00
   4750.00    9.108  2.00
   4752.00    9.112  2.00
   4754.00    9.114  2.00
   4756.00    9.115  2.00
   4758.00    9.112  2.00
   4760.00    9.110  2.00
   4762.00    9.113  2.00
   4764.00    9.117  2.00
   4766.00    9.116  2.00
   4768.00    9.106  2.00
   4770.00    9.101  2.00
   4772.00    9.100  2.00
   4774.00    9.103  2.00
   4776.00    9.100  2.00
   4778.00    9.098  2.00
   4780.00    9.098  2.00
