#HD187111                                                    
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   4676.20    8.364  2.74
   4678.94    8.375  2.74
   4681.68    8.384  2.74
   4684.42    8.363  2.74
   4687.16    8.349  2.74
   4689.90    8.344  2.74
   4692.64    8.335  2.74
   4695.38    8.328  2.74
   4698.12    8.340  2.74
   4700.86    8.356  2.74
   4703.60    8.366  2.74
   4706.34    8.380  2.74
   4709.08    8.378  2.74
   4711.82    8.334  2.74
   4714.56    8.325  2.74
   4717.30    8.314  2.74
   4720.04    8.307  2.74
   4722.78    8.297  2.74
   4725.52    8.302  2.74
   4728.26    8.327  2.74
   4731.00    8.322  2.74
   4733.74    8.318  2.74
   4736.48    8.308  2.74
   4739.22    8.297  2.74
   4741.96    8.296  2.74
   4744.70    8.285  2.74
   4747.44    8.274  2.74
   4750.18    8.272  2.74
   4752.92    8.285  2.74
   4755.66    8.296  2.74
   4758.40    8.302  2.74
   4761.14    8.312  2.74
   4763.88    8.322  2.74
   4766.62    8.295  2.74
   4769.36    8.274  2.74
   4772.10    8.274  2.74
   4774.84    8.256  2.74
   4777.58    8.250  2.74
   4780.32    8.266  2.74
   4783.06    8.275  2.74
   4785.80    8.278  2.74
   4788.54    8.280  2.74
   4791.28    8.254  2.74
   4794.02    8.239  2.74
   4796.76    8.243  2.74
   4799.50    8.248  2.74
   4802.24    8.237  2.74
   4804.98    8.250  2.74
   4807.72    8.239  2.74
   4810.46    8.229  2.74
   4813.20    8.226  2.74
   4815.94    8.214  2.74
   4818.68    8.210  2.74
   4821.42    8.222  2.74
   4824.16    8.230  2.74
   4826.90    8.219  2.74
   4829.64    8.224  2.74
   4832.38    8.215  2.74
   4835.12    8.209  2.74
   4837.86    8.223  2.74
   4840.60    8.227  2.74
   4843.34    8.205  2.74
   4846.08    8.198  2.74
   4848.82    8.207  2.74
   4851.56    8.206  2.74
   4854.30    8.221  2.74
   4857.04    8.262  2.74
   4859.78    8.352  2.74
   4862.52    8.364  2.74
   4865.26    8.259  2.74
   4868.00    8.232  2.74
   4870.74    8.235  2.74
   4873.48    8.231  2.74
   4876.22    8.217  2.74
   4878.96    8.202  2.74
   4881.70    8.205  2.74
   4884.44    8.218  2.74
   4887.18    8.218  2.74
   4889.92    8.210  2.74
   4892.66    8.177  2.74
   4895.40    8.142  2.74
   4898.14    8.143  2.74
   4900.88    8.160  2.74
   4903.62    8.156  2.74
   4906.36    8.148  2.74
   4909.10    8.162  2.74
   4911.84    8.166  2.74
   4914.58    8.150  2.74
   4917.32    8.167  2.74
   4920.06    8.215  2.74
   4922.80    8.194  2.74
   4925.54    8.153  2.74
   4928.28    8.125  2.74
   4931.02    8.124  2.74
   4933.76    8.154  2.74
   4936.50    8.153  2.74
   4939.24    8.158  2.74
   4941.98    8.118  2.74
   4944.72    8.103  2.74
   4947.46    8.095  2.74
   4950.20    8.087  2.74
   4952.94    8.097  2.74
   4955.68    8.117  2.74
   4958.42    8.129  2.74
   4961.16    8.096  2.74
   4963.90    8.093  2.74
   4966.64    8.106  2.74
   4969.38    8.100  2.74
   4972.12    8.088  2.74
   4974.86    8.083  2.74
   4977.60    8.093  2.74
   4980.34    8.127  2.74
   4983.08    8.157  2.74
   4985.82    8.126  2.74
   4988.56    8.107  2.74
   4991.30    8.107  2.74
   4994.04    8.102  2.74
   4996.78    8.098  2.74
   4999.52    8.109  2.74
   5002.26    8.118  2.74
   5005.00    8.122  2.74
   5007.74    8.123  2.74
   5010.48    8.125  2.74
   5013.22    8.147  2.74
   5015.96    8.144  2.74
   5018.70    8.120  2.74
   5021.44    8.098  2.74
   5024.18    8.085  2.74
   5026.92    8.072  2.74
   5029.66    8.059  2.74
   5032.40    8.052  2.74
   5035.14    8.078  2.74
   5037.88    8.111  2.74
   5040.62    8.145  2.74
   5043.36    8.097  2.74
   5046.10    8.041  2.74
   5048.84    8.046  2.74
   5051.58    8.054  2.74
   5054.32    8.013  2.74
   5057.06    8.001  2.74
   5059.80    8.017  2.74
   5062.54    8.019  2.74
   5065.28    8.036  2.74
   5068.02    8.035  2.74
   5070.76    8.031  2.74
   5073.50    8.027  2.74
   5076.24    8.033  2.74
   5078.98    8.069  2.74
   5081.72    8.070  2.74
   5084.46    8.035  2.74
   5087.20    8.007  2.74
   5089.94    7.986  2.74
   5092.68    7.984  2.74
   5095.42    7.994  2.74
   5098.16    8.030  2.74
   5100.90    8.016  2.74
   5103.64    7.996  2.74
   5106.38    8.029  2.74
   5109.12    8.041  2.74
   5111.86    8.001  2.74
   5114.60    7.981  2.74
   5117.34    7.964  2.74
   5120.08    7.970  2.74
   5122.82    8.019  2.74
   5125.56    8.024  2.74
   5128.30    8.024  2.74
   5131.04    8.002  2.74
   5133.78    8.002  2.74
   5136.52    7.996  2.74
   5139.26    8.034  2.74
   5142.00    8.028  2.74
   5144.74    8.010  2.74
   5147.48    8.001  2.74
   5150.22    7.999  2.74
   5152.96    8.004  2.74
   5155.70    7.965  2.74
   5158.44    7.931  2.74
   5161.18    7.946  2.74
   5163.92    7.991  2.74
   5166.66    8.093  2.74
   5169.40    8.097  2.74
   5172.14    8.087  2.74
   5174.88    8.011  2.74
   5177.62    7.944  2.74
   5180.36    7.958  2.74
   5183.10    8.039  2.74
   5185.84    8.004  2.74
   5188.58    7.966  2.74
   5191.32    7.985  2.74
   5194.06    7.990  2.74
   5196.80    7.964  2.74
   5199.54    7.944  2.74
   5202.28    7.953  2.74
   5205.02    7.993  2.74
   5207.76    7.988  2.74
   5210.50    7.953  2.74
   5213.24    7.909  2.74
   5215.98    7.928  2.74
   5218.72    7.905  2.74
   5221.46    7.893  2.74
   5224.20    7.938  2.74
   5226.94    7.981  2.74
   5229.68    7.919  2.74
   5232.42    7.905  2.74
   5235.16    7.897  2.74
   5237.90    7.866  2.74
   5240.64    7.865  2.74
   5243.38    7.862  2.74
   5246.12    7.891  2.74
   5248.86    7.917  2.74
   5251.60    7.912  2.74
   5254.34    7.890  2.74
   5257.08    7.859  2.74
   5259.82    7.874  2.74
   5262.56    7.941  2.74
   5265.30    7.973  2.74
   5268.04    7.962  2.74
   5270.78    7.942  2.74
   5273.52    7.889  2.74
   5276.26    7.856  2.74
   5279.00    7.839  2.74
   5281.74    7.857  2.74
