#CD-3018140                                                  
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   4889.92   10.073  2.74
   4892.66   10.070  2.74
   4895.40   10.054  2.74
   4898.14   10.052  2.74
   4900.88   10.057  2.74
   4903.62   10.053  2.74
   4906.36   10.048  2.74
   4909.10   10.043  2.74
   4911.84   10.049  2.74
   4914.58   10.048  2.74
   4917.32   10.058  2.74
   4920.06   10.069  2.74
   4922.80   10.053  2.74
   4925.54   10.041  2.74
   4928.28   10.035  2.74
   4931.02   10.043  2.74
   4933.76   10.053  2.74
   4936.50   10.048  2.74
   4939.24   10.042  2.74
   4941.98   10.048  2.74
   4944.72   10.049  2.74
   4947.46   10.035  2.74
   4950.20   10.037  2.74
   4952.94   10.033  2.74
   4955.68   10.039  2.74
   4958.42   10.053  2.74
   4961.16   10.038  2.74
   4963.90   10.043  2.74
   4966.64   10.044  2.74
   4969.38   10.030  2.74
   4972.12   10.036  2.74
   4974.86   10.032  2.74
   4977.60   10.025  2.74
   4980.34   10.035  2.74
   4983.08   10.047  2.74
   4985.82   10.040  2.74
   4988.56   10.036  2.74
   4991.30   10.036  2.74
   4994.04   10.031  2.74
   4996.78   10.036  2.74
   4999.52   10.038  2.74
   5002.26   10.025  2.74
   5005.00   10.033  2.74
   5007.74   10.044  2.74
   5010.48   10.041  2.74
   5013.22   10.037  2.74
   5015.96   10.052  2.74
   5018.70   10.053  2.74
   5021.44   10.038  2.74
   5024.18   10.036  2.74
   5026.92   10.019  2.74
   5029.66   10.024  2.74
   5032.40   10.038  2.74
   5035.14   10.024  2.74
   5037.88   10.024  2.74
   5040.62   10.037  2.74
   5043.36   10.036  2.74
   5046.10   10.024  2.74
   5048.84   10.028  2.74
   5051.58   10.031  2.74
   5054.32   10.020  2.74
   5057.06   10.024  2.74
   5059.80   10.020  2.74
   5062.54    9.996  2.74
   5065.28   10.007  2.74
   5068.02   10.029  2.74
   5070.76   10.016  2.74
   5073.50   10.023  2.74
   5076.24   10.026  2.74
   5078.98   10.022  2.74
   5081.72   10.022  2.74
   5084.46    9.996  2.74
   5087.20    9.993  2.74
   5089.94   10.025  2.74
   5092.68   10.023  2.74
   5095.42   10.013  2.74
   5098.16   10.014  2.74
