#G24-3                                                       
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   4640.58   10.667  2.74
   4643.32   10.654  2.74
   4646.06   10.657  2.74
   4648.80   10.664  2.74
   4651.54   10.667  2.74
   4654.28   10.681  2.74
   4657.02   10.669  2.74
   4659.76   10.652  2.74
   4662.50   10.653  2.74
   4665.24   10.665  2.74
   4667.98   10.652  2.74
   4670.72   10.658  2.74
   4673.46   10.663  2.74
   4676.20   10.662  2.74
   4678.94   10.662  2.74
   4681.68   10.651  2.74
   4684.42   10.644  2.74
   4687.16   10.651  2.74
   4689.90   10.656  2.74
   4692.64   10.650  2.74
   4695.38   10.647  2.74
   4698.12   10.661  2.74
   4700.86   10.671  2.74
   4703.60   10.651  2.74
   4706.34   10.654  2.74
   4709.08   10.662  2.74
   4711.82   10.651  2.74
   4714.56   10.644  2.74
   4717.30   10.638  2.74
   4720.04   10.635  2.74
   4722.78   10.631  2.74
   4725.52   10.630  2.74
   4728.26   10.635  2.74
   4731.00   10.640  2.74
   4733.74   10.645  2.74
   4736.48   10.634  2.74
   4739.22   10.631  2.74
   4741.96   10.631  2.74
   4744.70   10.631  2.74
   4747.44   10.631  2.74
   4750.18   10.628  2.74
   4752.92   10.629  2.74
   4755.66   10.649  2.74
   4758.40   10.650  2.74
   4761.14   10.644  2.74
   4763.88   10.647  2.74
   4766.62   10.636  2.74
   4769.36   10.627  2.74
   4772.10   10.635  2.74
   4774.84   10.633  2.74
   4777.58   10.625  2.74
   4780.32   10.628  2.74
   4783.06   10.630  2.74
   4785.80   10.641  2.74
   4788.54   10.642  2.74
   4791.28   10.632  2.74
   4794.02   10.616  2.74
   4796.76   10.628  2.74
   4799.50   10.622  2.74
   4802.24   10.612  2.74
   4804.98   10.626  2.74
   4807.72   10.635  2.74
   4810.46   10.633  2.74
   4813.20   10.624  2.74
   4815.94   10.624  2.74
   4818.68   10.625  2.74
   4821.42   10.619  2.74
   4824.16   10.617  2.74
   4826.90   10.608  2.74
   4829.64   10.621  2.74
   4832.38   10.622  2.74
   4835.12   10.612  2.74
   4837.86   10.635  2.74
   4840.60   10.631  2.74
   4843.34   10.624  2.74
