#G20-15                                                      
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   4383.02   11.063  2.74
   4385.76   11.060  2.74
   4388.50   11.035  2.74
   4391.24   11.032  2.74
   4393.98   11.033  2.74
   4396.72   11.015  2.74
   4399.46   11.035  2.74
   4402.20   11.040  2.74
   4404.94   11.040  2.74
   4407.68   11.029  2.74
   4410.42   10.994  2.74
   4413.16   11.010  2.74
   4415.90   11.036  2.74
   4418.64   11.030  2.74
   4421.38   11.013  2.74
   4424.12   11.007  2.74
   4426.86   11.034  2.74
   4429.60   11.019  2.74
   4432.34   11.011  2.74
   4435.08   11.026  2.74
   4437.82   10.996  2.74
   4440.56   10.998  2.74
   4443.30   11.002  2.74
   4446.04   10.986  2.74
   4448.78   10.995  2.74
   4451.52   10.990  2.74
   4454.26   11.003  2.74
   4457.00   11.009  2.74
   4459.74   10.983  2.74
   4462.48   10.999  2.74
   4465.22   10.996  2.74
   4467.96   10.998  2.74
   4470.70   10.990  2.74
   4473.44   10.983  2.74
   4476.18   10.974  2.74
   4478.92   10.975  2.74
   4481.66   10.989  2.74
   4484.40   10.967  2.74
   4487.14   10.955  2.74
   4489.88   10.965  2.74
   4492.62   10.968  2.74
   4495.36   10.981  2.74
   4498.10   10.969  2.74
   4500.84   10.958  2.74
   4503.58   10.952  2.74
   4506.32   10.957  2.74
   4509.06   10.965  2.74
   4511.80   10.945  2.74
   4514.54   10.950  2.74
   4517.28   10.957  2.74
   4520.02   10.950  2.74
   4522.76   10.966  2.74
   4525.50   10.956  2.74
   4528.24   10.969  2.74
   4530.98   10.974  2.74
   4533.72   10.982  2.74
   4536.46   10.967  2.74
   4539.20   10.947  2.74
   4541.94   10.936  2.74
   4544.68   10.935  2.74
   4547.42   10.948  2.74
   4550.16   10.967  2.74
   4552.90   10.956  2.74
   4555.64   10.954  2.74
   4558.38   10.940  2.74
   4561.12   10.925  2.74
   4563.86   10.925  2.74
   4566.60   10.931  2.74
   4569.34   10.923  2.74
   4572.08   10.927  2.74
   4574.82   10.920  2.74
   4577.56   10.929  2.74
   4580.30   10.925  2.74
   4583.04   10.920  2.74
   4585.78   10.927  2.74
   4588.52   10.920  2.74
   4591.26   10.922  2.74
   4594.00   10.909  2.74
   4596.74   10.910  2.74
   4599.48   10.908  2.74
   4602.22   10.908  2.74
   4604.96   10.910  2.74
   4607.70   10.899  2.74
   4610.44   10.892  2.74
   4613.18   10.898  2.74
   4615.92   10.897  2.74
   4618.66   10.890  2.74
   4621.40   10.901  2.74
   4624.14   10.889  2.74
   4626.88   10.888  2.74
   4629.62   10.887  2.74
   4632.36   10.881  2.74
   4635.10   10.883  2.74
   4637.84   10.889  2.74
   4640.58   10.881  2.74
   4643.32   10.881  2.74
   4646.06   10.885  2.74
   4648.80   10.882  2.74
   4651.54   10.874  2.74
   4654.28   10.882  2.74
   4657.02   10.890  2.74
   4659.76   10.884  2.74
   4662.50   10.866  2.74
   4665.24   10.872  2.74
   4667.98   10.883  2.74
   4670.72   10.875  2.74
   4673.46   10.872  2.74
   4676.20   10.869  2.74
   4678.94   10.875  2.74
   4681.68   10.865  2.74
   4684.42   10.857  2.74
   4687.16   10.861  2.74
   4689.90   10.856  2.74
   4692.64   10.848  2.74
   4695.38   10.860  2.74
   4698.12   10.873  2.74
   4700.86   10.874  2.74
   4703.60   10.868  2.74
   4706.34   10.862  2.74
   4709.08   10.868  2.74
   4711.82   10.852  2.74
   4714.56   10.846  2.74
   4717.30   10.851  2.74
   4720.04   10.856  2.74
   4722.78   10.855  2.74
   4725.52   10.855  2.74
   4728.26   10.850  2.74
   4731.00   10.830  2.74
   4733.74   10.840  2.74
   4736.48   10.849  2.74
   4739.22   10.853  2.74
   4741.96   10.843  2.74
   4744.70   10.845  2.74
   4747.44   10.842  2.74
   4750.18   10.842  2.74
   4752.92   10.853  2.74
   4755.66   10.838  2.74
   4758.40   10.852  2.74
   4761.14   10.866  2.74
   4763.88   10.865  2.74
   4766.62   10.835  2.74
   4769.36   10.825  2.74
   4772.10   10.830  2.74
   4774.84   10.843  2.74
   4777.58   10.842  2.74
   4780.32   10.829  2.74
   4783.06   10.845  2.74
   4785.80   10.839  2.74
   4788.54   10.814  2.74
   4791.28   10.824  2.74
   4794.02   10.814  2.74
   4796.76   10.803  2.74
   4799.50   10.818  2.74
   4802.24   10.820  2.74
   4804.98   10.829  2.74
   4807.72   10.832  2.74
   4810.46   10.820  2.74
   4813.20   10.806  2.74
   4815.94   10.811  2.74
   4818.68   10.807  2.74
   4821.42   10.818  2.74
   4824.16   10.820  2.74
   4826.90   10.810  2.74
   4829.64   10.817  2.74
   4832.38   10.810  2.74
   4835.12   10.814  2.74
   4837.86   10.820  2.74
   4840.60   10.817  2.74
   4843.34   10.828  2.74
   4846.08   10.828  2.74
   4848.82   10.838  2.74
   4851.56   10.859  2.74
   4854.30   10.902  2.74
   4857.04   10.986  2.74
   4859.78   11.149  2.74
   4862.52   11.168  2.74
   4865.26   11.006  2.74
   4868.00   10.913  2.74
   4870.74   10.894  2.74
   4873.48   10.861  2.74
   4876.22   10.839  2.74
   4878.96   10.839  2.74
   4881.70   10.813  2.74
   4884.44   10.808  2.74
   4887.18   10.789  2.74
   4889.92   10.811  2.74
   4892.66   10.823  2.74
   4895.40   10.795  2.74
   4898.14   10.793  2.74
   4900.88   10.792  2.74
   4903.62   10.786  2.74
   4906.36   10.792  2.74
   4909.10   10.780  2.74
   4911.84   10.771  2.74
   4914.58   10.778  2.74
   4917.32   10.793  2.74
   4920.06   10.809  2.74
   4922.80   10.803  2.74
   4925.54   10.785  2.74
   4928.28   10.768  2.74
   4931.02   10.771  2.74
   4933.76   10.786  2.74
   4936.50   10.778  2.74
