# File generated by CMD 2.3 (http://stev.oapd.inaf.it/cmd) on Thu Jul 21 02:44:25 CEST 2011
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.01900		Age = 	5.000e+09 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF
	9.70	1.2672085762	1.2530	2.2542	3.6144	1.6854	-0.865	2.895	1.365	-0.043	-0.809	-1.462	-2.421	-3.189	-3.303	0.4787	0.0000	3.8	1	-14.339	3.1975748539
	9.70	1.2673606873	1.2518	2.3149	3.6104	1.6084	-1.017	2.869	1.281	-0.153	-0.934	-1.604	-2.581	-3.363	-3.481	0.4787	0.0000	4.4	1	-14.335	3.1975996494
	9.70	1.2675106525	1.2503	2.3807	3.6063	1.5256	-1.182	2.838	1.187	-0.274	-1.071	-1.757	-2.754	-3.550	-3.672	0.4787	0.0000	5.0	1	-14.330	3.1976244450
	9.70	1.2676572800	1.2483	2.4529	3.6003	1.4288	-1.362	2.849	1.108	-0.390	-1.211	-1.922	-2.947	-3.763	-3.891	0.4787	0.0000	6.0	1	-14.324	3.1976485252
	9.70	1.2677571774	1.2466	2.5099	3.5961	1.3542	-1.505	2.823	1.051	-0.468	-1.308	-2.048	-3.100	-3.928	-4.061	0.4787	0.0000	6.8	1	-14.318	3.1976647377
	9.70	1.2678549290	1.2444	2.5726	3.5910	1.2705	-1.661	2.799	0.997	-0.544	-1.409	-2.184	-3.268	-4.111	-4.249	0.4787	0.0000	7.8	1	-14.311	3.1976809502
	9.70	1.2679390907	1.2420	2.6296	3.5865	1.1944	-1.804	2.776	0.947	-0.615	-1.502	-2.308	-3.421	-4.278	-4.421	0.4787	0.0000	9.0	1	-14.303	3.1976947784
	9.70	1.2680206299	1.2391	2.6917	3.5814	1.1112	-1.959	2.751	0.894	-0.692	-1.603	-2.442	-3.587	-4.460	-4.608	0.4787	0.0000	10.4	1	-14.293	3.1977081299
	9.70	1.2680906057	1.2359	2.7516	3.5761	1.0290	-2.109	2.735	0.852	-0.758	-1.696	-2.569	-3.748	-4.639	-4.792	0.4787	0.0000	12.0	1	-14.281	3.1977195740
	9.70	1.2681517601	1.2324	2.8096	3.5716	0.9515	-2.254	2.684	0.851	-0.769	-1.746	-2.672	-3.908	-4.810	-4.968	0.4787	0.0000	13.7	1	-14.268	3.1977295876
	9.70	1.2682101727	1.2282	2.8672	3.5662	0.8710	-2.398	2.628	0.895	-0.728	-1.759	-2.758	-4.071	-4.986	-5.148	0.4787	0.0000	15.8	1	-14.252	3.1977391243
	9.70	1.2682564259	1.2239	2.9203	3.5592	0.7882	-2.531	2.583	1.004	-0.616	-1.716	-2.814	-4.229	-5.162	-5.329	0.4787	0.0000	18.2	1	-14.234	3.1977467537
	9.70	1.2683086395	1.2179	2.9835	3.5537	0.7011	-2.689	2.482	1.030	-0.584	-1.739	-2.914	-4.407	-5.353	-5.524	0.4787	0.0000	21.3	1	-14.210	3.1977553368
	9.70	1.2683501244	1.2118	3.0382	3.5490	0.6252	-2.825	2.406	1.068	-0.539	-1.744	-2.990	-4.560	-5.519	-5.693	0.4787	0.0000	24.3	1	-14.080	3.1977620125
	9.70	1.2683895826	1.2046	3.0948	3.5415	0.5361	-2.967	2.488	1.288	-0.300	-1.609	-2.985	-4.723	-5.696	-5.880	0.4787	0.0000	28.5	1	-13.385	3.1977684498
	9.70	1.2684270144	1.1959	3.1528	3.5360	0.4528	-3.112	2.507	1.411	-0.164	-1.548	-3.022	-4.884	-5.867	-6.059	0.4787	0.0000	33.0	1	-12.726	3.1977746487
	9.70	1.2684588432	1.1867	3.2048	3.5296	0.3717	-3.242	2.565	1.591	0.033	-1.439	-3.026	-5.033	-6.028	-6.228	0.4787	0.0000	38.2	1	-12.077	3.1977798939
	9.70	1.2684907913	1.1750	3.2615	3.5237	0.2875	-3.384	2.604	1.740	0.194	-1.359	-3.046	-5.191	-6.196	-6.403	0.4787	0.0000	44.4	1	-11.393	3.1977851391
	9.70	1.2685166597	1.1633	3.3108	3.5177	0.2095	-3.507	2.709	1.960	0.416	-1.228	-3.012	-5.328	-6.342	-6.555	0.4787	0.0000	51.2	1	-10.731	3.1977894306
	9.70	1.2685425282	1.1489	3.3605	3.5116	0.1300	-3.631	2.813	2.178	0.636	-1.098	-2.979	-5.467	-6.489	-6.708	0.4787	0.0000	128.0	0	-10.076	3.1977937222
	9.70	1.2685438395	1.1480	3.3628	3.5114	0.1267	-3.637	2.815	2.184	0.641	-1.095	-2.980	-5.473	-6.496	-6.714	0.4787	0.0000	128.9	0	-10.050	3.1977939606
	9.70	1.2685438395	1.1478	1.6556	3.6650	2.4484	0.631	3.119	2.182	1.043	0.441	-0.059	-0.802	-1.396	-1.473	0.4787	0.0000	1.0	1	-14.008	3.1977939606
	9.70	1.2688138485	1.1481	1.6892	3.6625	2.4047	0.547	3.091	2.127	0.975	0.365	-0.140	-0.893	-1.496	-1.574	0.4787	0.0000	1.1	1	-14.009	3.1978380680
	9.70	1.2690387964	1.1484	1.6985	3.6620	2.3937	0.524	3.078	2.109	0.954	0.344	-0.163	-0.918	-1.522	-1.600	0.4787	0.0000	1.1	1	-14.010	3.1978750229
	9.70	1.2692309618	1.1486	1.6970	3.6623	2.3962	0.528	3.078	2.110	0.957	0.347	-0.160	-0.913	-1.517	-1.595	0.4787	0.0000	1.1	1	-14.011	3.1979062557
	9.70	1.2695900202	1.1490	1.6921	3.6629	2.4040	0.540	3.076	2.115	0.965	0.357	-0.148	-0.899	-1.500	-1.578	0.4787	0.0000	1.1	1	-14.013	3.1979651451
	9.70	1.2699508667	1.1494	1.6888	3.6633	2.4091	0.548	3.076	2.119	0.970	0.364	-0.140	-0.890	-1.489	-1.567	0.4787	0.0000	1.1	1	-14.015	3.1980240345
	9.70	1.2703164816	1.1498	1.6865	3.6636	2.4128	0.554	3.075	2.121	0.974	0.368	-0.135	-0.883	-1.482	-1.559	0.4787	0.0000	1.1	1	-14.017	3.1980838776
	9.70	1.2706856728	1.1502	1.6848	3.6640	2.4158	0.558	3.073	2.122	0.976	0.371	-0.131	-0.878	-1.476	-1.553	0.4787	0.0000	1.1	1	-14.019	3.1981441975
	9.70	1.2710584402	1.1506	1.6823	3.6643	2.4200	0.564	3.071	2.124	0.980	0.376	-0.125	-0.871	-1.467	-1.544	0.4787	0.0000	1.0	1	-14.021	3.1982049942
	9.70	1.2714320421	1.1511	1.6813	3.6646	2.4222	0.567	3.068	2.124	0.981	0.378	-0.123	-0.868	-1.463	-1.540	0.4787	0.0000	1.0	1	-14.023	3.1982660294
	9.70	1.2718268633	1.1515	1.6802	3.6649	2.4246	0.569	3.065	2.123	0.982	0.379	-0.121	-0.864	-1.459	-1.535	0.4787	0.0000	1.0	1	-14.025	3.1983301640
	9.70	1.2722157240	1.1519	1.6795	3.6653	2.4270	0.571	3.060	2.121	0.981	0.380	-0.120	-0.861	-1.454	-1.531	0.4787	0.0000	1.0	1	-14.027	3.1983935833
	9.70	1.2726004124	1.1524	1.6794	3.6656	2.4284	0.572	3.055	2.118	0.980	0.379	-0.120	-0.861	-1.452	-1.528	0.4787	0.0000	1.0	1	-14.029	3.1984562874
	9.70	1.2729711533	1.1528	1.6799	3.6657	2.4288	0.570	3.050	2.115	0.977	0.377	-0.121	-0.861	-1.453	-1.528	0.4787	0.0000	1.0	1	-14.031	3.1985163689
	9.70	1.2733446360	1.1532	1.6809	3.6659	2.4285	0.568	3.045	2.111	0.974	0.374	-0.124	-0.863	-1.454	-1.530	0.4787	0.0000	1.0	1	-14.032	3.1985771656
	9.70	1.2737206221	1.1536	1.6828	3.6659	2.4269	0.563	3.040	2.106	0.969	0.369	-0.129	-0.868	-1.459	-1.534	0.4787	0.0000	1.0	1	-14.034	3.1986382008
	9.70	1.2741200924	1.1541	1.6862	3.6662	2.4247	0.555	3.027	2.095	0.959	0.360	-0.137	-0.876	-1.466	-1.541	0.4787	0.0000	1.0	1	-14.036	3.1987030506
